700027,Kolkata,Kolkata,WEST BENGAL
700007,Kolkata,Kolkata,WEST BENGAL
743456,Kuliadanga,North 24 Parganas,WEST BENGAL
700155,Amdanga,North 24 Parganas,WEST BENGAL
743425,Adampur,North 24 Parganas,WEST BENGAL
743221,Adhata,North 24 Parganas,WEST BENGAL
743248,Adhikashimpur,North 24 Parganas,WEST BENGAL
700131,Habra - I,North 24 Parganas,WEST BENGAL
743425,Ajijnagar,North 24 Parganas,WEST BENGAL
743710,Akaipur,North 24 Parganas,WEST BENGAL
700135,Akandakeshari,North 24 Parganas,WEST BENGAL
743263,Habra - I,North 24 Parganas,WEST BENGAL
743249,Amandikandi,North 24 Parganas,WEST BENGAL
743435,Amberia,North 24 Parganas,WEST BENGAL
743251,Ambikapur,North 24 Parganas,WEST BENGAL
743251,Amdobe,North 24 Parganas,WEST BENGAL
743456,Amodpur,North 24 Parganas,WEST BENGAL
743445,Amta,North 24 Parganas,WEST BENGAL
743273,Amudia,North 24 Parganas,WEST BENGAL
743401,Baduria,North 24 Parganas,WEST BENGAL
743235,Angrail,North 24 Parganas,WEST BENGAL
743437,Basirhat - II,North 24 Parganas,WEST BENGAL
743221,Amdanga,North 24 Parganas,WEST BENGAL
743251,Asharu,North 24 Parganas,WEST BENGAL
743222,Habra - II,North 24 Parganas,WEST BENGAL
743222,Habra - II,North 24 Parganas,WEST BENGAL
743446,Atapur,North 24 Parganas,WEST BENGAL
743438,Atghara,North 24 Parganas,WEST BENGAL
743425,Atpukur,North 24 Parganas,WEST BENGAL
743427,Aturia,North 24 Parganas,WEST BENGAL
743292,Basirhat - I,North 24 Parganas,WEST BENGAL
700128,Barasat - I,North 24 Parganas,WEST BENGAL
743401,Baduria,North 24 Parganas,WEST BENGAL
743251,Bagangram,North 24 Parganas,WEST BENGAL
743232,Bagdah,North 24 Parganas,WEST BENGAL
700135,Bagu,North 24 Parganas,WEST BENGAL
743446,Bhangatushkhali,North 24 Parganas,WEST BENGAL
743423,Baidyapur,North 24 Parganas,WEST BENGAL
743245,Baikara,North 24 Parganas,WEST BENGAL
743262,Bairampur,North 24 Parganas,WEST BENGAL
743427,Bajitpur,North 24 Parganas,WEST BENGAL
743435,Bakra Dabar,North 24 Parganas,WEST BENGAL
743232,Baksha,North 24 Parganas,WEST BENGAL
743251,Baliadanga,North 24 Parganas,WEST BENGAL
743235,Balisha Chowmatha,North 24 Parganas,WEST BENGAL
743245,Ballavpur,North 24 Parganas,WEST BENGAL
743273,Balti,North 24 Parganas,WEST BENGAL
743248,Bamangachi,North 24 Parganas,WEST BENGAL
743442,Bamanibad,North 24 Parganas,WEST BENGAL
743425,Bamanpukur,North 24 Parganas,WEST BENGAL
743270,Baneswarpur,North 24 Parganas,WEST BENGAL
743235,Bongaon,North 24 Parganas,WEST BENGAL
743235,Bongaon,North 24 Parganas,WEST BENGAL
743235,Bangaon,North 24 Parganas,WEST BENGAL
743286,Banglani,North 24 Parganas,WEST BENGAL
743233,Habra - I,North 24 Parganas,WEST BENGAL
743435,Bankra,North 24 Parganas,WEST BENGAL
743435,Banshtala,North 24 Parganas,WEST BENGAL
743427,Barabankra,North 24 Parganas,WEST BENGAL
700124,Barasat - I,North 24 Parganas,WEST BENGAL
700124,Barasat - I,North 24 Parganas,WEST BENGAL
743247,Barghorai,North 24 Parganas,WEST BENGAL
743262,Barrackpore Sripalli,North 24 Parganas,WEST BENGAL
743426,Barunhat,North 24 Parganas,WEST BENGAL
743411,Basirhat - I,North 24 Parganas,WEST BENGAL
743412,Basirhat - I,North 24 Parganas,WEST BENGAL
743411,Basirhat - I,North 24 Parganas,WEST BENGAL
743412,Basirhat - I,North 24 Parganas,WEST BENGAL
743251,Beara,North 24 Parganas,WEST BENGAL
743456,Mohanpur,North 24 Parganas,WEST BENGAL
743437,Begumpur,North 24 Parganas,WEST BENGAL
743423,Deganga,North 24 Parganas,WEST BENGAL
743423,Belpur,North 24 Parganas,WEST BENGAL
743701,Belta,North 24 Parganas,WEST BENGAL
743401,Bena,North 24 Parganas,WEST BENGAL
743711,Beraberi,North 24 Parganas,WEST BENGAL
743270,Berabari,North 24 Parganas,WEST BENGAL
743263,Bergoom,North 24 Parganas,WEST BENGAL
743442,Bermajur,North 24 Parganas,WEST BENGAL
743445,Bhabanipur,North 24 Parganas,WEST BENGAL
743422,Basirhat - I,North 24 Parganas,WEST BENGAL
743427,Bhaduria,North 24 Parganas,WEST BENGAL
700128,Bhagyamantapur,North 24 Parganas,WEST BENGAL
743439,Bhanderkhali,North 24 Parganas,WEST BENGAL
743290,Bhanderkhola,North 24 Parganas,WEST BENGAL
743251,Bharatpur,North 24 Parganas,WEST BENGAL
743423,Bhasila,North 24 Parganas,WEST BENGAL
743270,Bhawanipur,North 24 Parganas,WEST BENGAL
743456,Basirhat,North 24 Parganas,WEST BENGAL
743427,Baduria,North 24 Parganas,WEST BENGAL
743426,Bhurkunda,North 24 Parganas,WEST BENGAL
743234,Bira,North 24 Parganas,WEST BENGAL
743422,Biramnagar,North 24 Parganas,WEST BENGAL
743435,Bishpur,North 24 Parganas,WEST BENGAL
743286,Bithari,North 24 Parganas,WEST BENGAL
743235,Boaldah,North 24 Parganas,WEST BENGAL
700126,Bodai,North 24 Parganas,WEST BENGAL
743294,Bohara,North 24 Parganas,WEST BENGAL
743446,Bowthakurani,North 24 Parganas,WEST BENGAL
743442,Boyermari,North 24 Parganas,WEST BENGAL
743232,Boyra,North 24 Parganas,WEST BENGAL
743401,Buruj,North 24 Parganas,WEST BENGAL
743405,Chaigharia,North 24 Parganas,WEST BENGAL
743445,Chaita,North 24 Parganas,WEST BENGAL
743456,Chaital,North 24 Parganas,WEST BENGAL
743424,Chakla,North 24 Parganas,WEST BENGAL
743426,Chakpatli,North 24 Parganas,WEST BENGAL
743235,Bongaon,North 24 Parganas,WEST BENGAL
743291,Basirhat,North 24 Parganas,WEST BENGAL
743245,Chandpara,North 24 Parganas,WEST BENGAL
743439,Hingalganj,North 24 Parganas,WEST BENGAL
743247,Chandipur,North 24 Parganas,WEST BENGAL
700135,Rajarhat,North 24 Parganas,WEST BENGAL
743424,Chjandpur,North 24 Parganas,WEST BENGAL
743232,Chandpur,North 24 Parganas,WEST BENGAL
743247,Charghat,North 24 Parganas,WEST BENGAL
743245,Chekati,North 24 Parganas,WEST BENGAL
743294,Chhoto Jagulia,North 24 Parganas,WEST BENGAL
743287,Chikanpara,North 24 Parganas,WEST BENGAL
743456,Chimta Kachari,North 24 Parganas,WEST BENGAL
743424,Chorashi,North 24 Parganas,WEST BENGAL
743439,Choto Sahebkhali,North 24 Parganas,WEST BENGAL
743442,Choto Sehara,North 24 Parganas,WEST BENGAL
743290,Chowberia,North 24 Parganas,WEST BENGAL
743425,Chowhata,North 24 Parganas,WEST BENGAL
743287,Ramchandra Pur,North 24 Parganas,WEST BENGAL
743249,Colony Simulia,North 24 Parganas,WEST BENGAL
743442,Akratola,North 24 Parganas,WEST BENGAL
743429,Bagundi,North 24 Parganas,WEST BENGAL
743456,Bhebia,North 24 Parganas,WEST BENGAL
743247,Chatra,North 24 Parganas,WEST BENGAL
743439,Sandeshkhali - I,North 24 Parganas,WEST BENGAL
743446,Sandeshkhali - II,North 24 Parganas,WEST BENGAL
743251,Panchpota,North 24 Parganas,WEST BENGAL
743412,Dandirhat,North 24 Parganas,WEST BENGAL
743711,Dariapur,North 24 Parganas,WEST BENGAL
