140118,Ropar,Ropar,PUNJAB
140103,NA,Mohali,PUNJAB
140118,Ropar,Ropar,PUNJAB
140111,Bela,Rupnagar,PUNJAB
140413,Ropar,Mohali,PUNJAB
140119,Ropar,Ropar,PUNJAB
140108,Rupnagar,Rupnagar,PUNJAB
160055,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140604,Dera Bassi,Mohali,PUNJAB
140125,Ropar,Ropar,PUNJAB
140110,Ropar,Mohali,PUNJAB
140507,Derabassi,Mohali,PUNJAB
140102,Ropar,Ropar,PUNJAB
140117,Anandpur Sahib,Rupnagar,PUNJAB
140117,Anandpur Sahib,Rupnagar,PUNJAB
140126,Ropar,Ropar,PUNJAB
140112,Ropar,Mohali,PUNJAB
140413,Kharar,Rupnagar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
160014,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140125,Ropar,Ropar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140108,NA,Rupnagar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
160003,NA,Mohali,PUNJAB
140307,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140111,Ropar,Rupnagar,PUNJAB
140112,Ropar,Rupnagar,PUNJAB
140126,Ropar,Ropar,PUNJAB
140126,Ropar,Ropar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140101,Rupnagar,Rupnagar,PUNJAB
140126,NA,Ropar,PUNJAB
140201,Dera Bassi,Patiala,PUNJAB
140133,Bhanupali,Ropar,PUNJAB
140119,Anandpur Sahib,Rupnagar,PUNJAB
140114,Rupnagar,Rupnagar,PUNJAB
140114,Bharatgarh,Rupnagar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140103,Rupnagar,Rupnagar,PUNJAB
140102,Rupnagar,Rupnagar,PUNJAB
140112,Chamkaur Sahib,Rupnagar,PUNJAB
140117,Anandpur Sahib,Rupnagar,PUNJAB
160055,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160055,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160059,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160059,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160062,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160062,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160062,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160062,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
160071,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140603,Rajpura,Patiala,PUNJAB
140103,NA,Rupnagar,PUNJAB
140301,Ropar,Rupnagar,PUNJAB
140307,Kharar,Rupnagar,PUNJAB
160055,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140506,Dera Bassi,Mohali,PUNJAB
140506,Dera Bassi,Patiala,PUNJAB
140133,Anandpur Sahib,Rupnagar,PUNJAB
140301,Kharar,Rupnagar,PUNJAB
140603,Rajpura,Patiala,PUNJAB
140507,Derabassi,Mohali,PUNJAB
140507,Derabassi,Mohali,PUNJAB
160104,Derabassi,Mohali,PUNJAB
140119,Ropar,Ropar,PUNJAB
140103,Rupnagar,Rupnagar,PUNJAB
140101,Rupnagar,Rupnagar,PUNJAB
140306,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140133,Ropar,Rupnagar,PUNJAB
140124,Anandpur Sahib,Rupnagar,PUNJAB
140306,NA,Rupnagar,PUNJAB
140102,Ropar,Ropar,PUNJAB
140126,Anandpur Sahib,Rupnagar,PUNJAB
140126,Anandpur Sahib,Rupnagar,PUNJAB
140123,Anandpur Sahib,Rupnagar,PUNJAB
140413,Kharar,Rupnagar,PUNJAB
140114,NA,Rupnagar,PUNJAB
140307,S.A.S.Nagar (Mohali),Rupnagar,PUNJAB
140113,Rupnagar,Rupnagar,PUNJAB
140413,Kharar,Rupnagar,PUNJAB
140506,Dera Bassi,Patiala,PUNJAB
140126,Anandpur Sahib,Rupnagar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140110,Sialba Majri,Mohali,PUNJAB
140506,Dera Bassi,Patiala,PUNJAB
140133,Anandpur Sahib,Rupnagar,PUNJAB
140301,Kharar,Rupnagar,PUNJAB
140506,Dera Bassi,Patiala,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140117,Anandpur Sahib,Rupnagar,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140901,Ropar,Mohali,PUNJAB
140117,NA,Ropar,PUNJAB
140111,Rupnagar,Rupnagar,PUNJAB
140119,Anandpur Sahib,Rupnagar,PUNJAB
140307,NA,Mohali,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140103,Kharar,Rupnagar,PUNJAB
140116,Anandpur Sahib,Rupnagar,PUNJAB
140501,Derabassi,Mohali,PUNJAB
140117,NA,Rupnagar,PUNJAB
140102,NA,Ropar,PUNJAB
140103,Rupnagar,Rupnagar,PUNJAB
